,Datum,time,measurement,measurement,pressure_sample[bar],current[mA],voltage_th[mV],voltage_needle_th[mV],voltage[mV],voltage_needle[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],p_Kraftsensor / ?,pressure_rounded[bar],sample_thickness[cm],parameters,[mV]_in_[V],main_resistance[mOhm],main_resistance_mean[mOhm],main_resistance_error[mOhm],flow_resistance[mOhm],flow_resistance_mean[mOhm],flow_resistance_error[mOhm],bulk_resistance[mOhm],bulk_resistance_mean[mOhm],bulk_resistance_error[mOhm],bulk_resistance_sub[mOhm],contact_resistance[mOhm],contact_resistance_mean[mOhm],contact_resistance_error[mOhm],vs_main_resistance[mOhm*cm],vs_main_resistance_mean[mOhm*cm],vs_main_resistance_error[mOhm*cm],vs_flow_resistance[mOhm*cm],vs_flow_resistance_mean[mOhm*cm],vs_flow_resistance_error[mOhm*cm],vs_bulk_resistance[mOhm*cm],vs_bulk_resistance_mean[mOhm*cm],vs_bulk_resistance_error[mOhm*cm],as_main_resistance[mOhm*cm2],as_main_resistance_mean[mOhm*cm2],as_main_resistance_error[mOhm*cm2],as_flow_resistance[mOhm*cm2],as_flow_resistance_mean[mOhm*cm2],as_flow_resistance_error[mOhm*cm2],as_bulk_resistance[mOhm*cm2],as_bulk_resistance_mean[mOhm*cm2],as_bulk_resistance_error[mOhm*cm2],as_contact_resistance[mOhm*cm2],as_contact_resistance_mean[mOhm*cm2],as_contact_resistance_error[mOhm*cm2],vs_main_conductance[S/cm],vs_main_conductance_mean[S/cm],vs_main_conductance_error[S/cm],vs_flow_conductance[S/cm],vs_flow_conductance_mean[S/cm],vs_flow_conductance_error[S/cm],vs_bulk_conductance[S/cm],vs_bulk_conductance_mean[S/cm],vs_bulk_conductance_error[S/cm],degradation_corr[mOhm],cycle,[mV] in [V]
1781,24.06.2020,17:07:13,Referenz Freudenberg I,Referenz I (60 Zyklen),19.974877,997.0,1.781808,1.781084,1.737638,1.734343,7.416755,7.413738,4.15,4.22301,-1452.704348,2983.335744,0.0,0.0,-14.803007,5776.281305,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,20.0,0.046,o. Nadel,0.0,1.7428666,1.73846509,0.00360873,1.7428666,1.73846509,0.00360873,0.0,0.0,0.0,0.0,0.8714333,0.86923255,0.00180437,157.23687803,156.83978534,0.32557044,157.23687803,156.83978534,0.32557044,0.0,0.0,0.0,7.23289639,7.21463013,0.01497624,7.23289639,7.21463013,0.01497624,0.0,0.0,0.0,3.61644819,3.60731506,0.00748812,6.35983118,6.37601563,0.01323065,6.35983118,6.37601563,0.01323065,inf,inf,,0.0,29.0,1000
1782,24.06.2020,17:07:16,Referenz Freudenberg I,Referenz I (60 Zyklen),19.988096,1496.0,2.634998,2.645803,2.590827,2.599062,7.309653,7.339626,4.15,4.225725,-1453.33024,2983.403206,0.0,0.0,-14.809508,5774.838383,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,20.0,0.046,o. Nadel,0.0,1.73183623,1.73846509,0.00360873,1.73183623,1.73846509,0.00360873,0.0,0.0,0.0,0.0,0.86591811,0.86923255,0.00180437,156.24174683,156.83978534,0.32557044,156.24174683,156.83978534,0.32557044,0.0,0.0,0.0,7.18712035,7.21463013,0.01497624,7.18712035,7.21463013,0.01497624,0.0,0.0,0.0,3.59356018,3.60731506,0.00748812,6.40033807,6.37601563,0.01323065,6.40033807,6.37601563,0.01323065,inf,inf,,0.0,29.0,1000
1783,24.06.2020,17:07:19,Referenz Freudenberg I,Referenz I (60 Zyklen),19.979232,1996.0,3.502945,3.495434,3.458774,3.448694,7.283177,7.267561,4.15,4.223785,-1457.586306,2983.334098,0.0,0.0,-14.853719,5776.316498,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,20.0,0.046,o. Nadel,0.0,1.73285271,1.73846509,0.00360873,1.73285271,1.73846509,0.00360873,0.0,0.0,0.0,0.0,0.86642635,0.86923255,0.00180437,156.3334506,156.83978534,0.32557044,156.3334506,156.83978534,0.32557044,0.0,0.0,0.0,7.19133873,7.21463013,0.01497624,7.19133873,7.21463013,0.01497624,0.0,0.0,0.0,3.59566936,3.60731506,0.00748812,6.39658369,6.37601563,0.01323065,6.39658369,6.37601563,0.01323065,inf,inf,,0.0,29.0,1000
1784,24.06.2020,17:07:23,Referenz Freudenberg I,Referenz I (60 Zyklen),21.000849,499.3,0.896929,0.897456,0.852758,0.850716,7.454949,7.45933,4.15,4.439707,-1244.59525,3006.305873,0.0,0.0,-12.649423,5284.983674,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,21.0,0.046,o. Nadel,0.0,1.70790707,1.70020511,0.00395484,1.70790707,1.70020511,0.00395484,0.0,0.0,0.0,0.0,0.85395353,0.85010255,0.00197742,154.08292044,153.38806957,0.35679491,154.08292044,153.38806957,0.35679491,0.0,0.0,0.0,7.08781434,7.0558512,0.01641257,7.08781434,7.0558512,0.01641257,0.0,0.0,0.0,3.54390717,3.5279256,0.00820628,6.49001198,6.51951788,0.01519227,6.49001198,6.51951788,0.01519227,inf,inf,,0.0,29.0,1000
1785,24.06.2020,17:07:27,Referenz Freudenberg I,Referenz I (60 Zyklen),20.953293,997.0,1.743596,1.734372,1.699425,1.687632,7.257696,7.219303,4.15,4.429782,-1240.902487,3016.23108,0.0,0.0,-12.611352,5072.697944,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,21.0,0.046,o. Nadel,0.0,1.70453862,1.70020511,0.00395484,1.70453862,1.70020511,0.00395484,0.0,0.0,0.0,0.0,0.85226931,0.85010255,0.00197742,153.7790273,153.38806957,0.35679491,153.7790273,153.38806957,0.35679491,0.0,0.0,0.0,7.07383526,7.0558512,0.01641257,7.07383526,7.0558512,0.01641257,0.0,0.0,0.0,3.53691763,3.5279256,0.00820628,6.50283733,6.51951788,0.01519227,6.50283733,6.51951788,0.01519227,inf,inf,,0.0,29.0,1000
1786,24.06.2020,17:07:30,Referenz Freudenberg I,Referenz I (60 Zyklen),20.94729,1496.0,2.585124,2.575241,2.540953,2.528501,7.1713,7.143885,4.15,4.428398,-1246.034801,3016.28867,0.0,0.0,-12.664265,5071.466179,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,21.0,0.046,o. Nadel,0.0,1.69849799,1.70020511,0.00395484,1.69849799,1.70020511,0.00395484,0.0,0.0,0.0,0.0,0.849249,0.85010255,0.00197742,153.23405821,153.38806957,0.35679491,153.23405821,153.38806957,0.35679491,0.0,0.0,0.0,7.04876668,7.0558512,0.01641257,7.04876668,7.0558512,0.01641257,0.0,0.0,0.0,3.52438334,3.5279256,0.00820628,6.52596434,6.51951788,0.01519227,6.52596434,6.51951788,0.01519227,inf,inf,,0.0,29.0,1000
1787,24.06.2020,17:07:34,Referenz Freudenberg I,Referenz I (60 Zyklen),20.952919,1996.0,3.417165,3.414464,3.372994,3.367723,7.104827,7.099211,4.15,4.429693,-1246.097391,3016.272216,0.0,0.0,-12.664911,5071.818112,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,21.0,0.046,o. Nadel,0.0,1.68987675,1.70020511,0.00395484,1.68987675,1.70020511,0.00395484,0.0,0.0,0.0,0.0,0.84493838,0.85010255,0.00197742,152.45627233,153.38806957,0.35679491,152.45627233,153.38806957,0.35679491,0.0,0.0,0.0,7.01298853,7.0558512,0.01641257,7.01298853,7.0558512,0.01641257,0.0,0.0,0.0,3.50649426,3.5279256,0.00820628,6.55925784,6.51951788,0.01519227,6.55925784,6.51951788,0.01519227,inf,inf,,0.0,29.0,1000
1788,24.06.2020,17:07:37,Referenz Freudenberg I,Referenz I (60 Zyklen),23.959608,499.3,0.846001,0.837568,0.801831,0.790828,7.031655,6.961563,4.15,5.065663,-629.656295,3082.023498,0.0,0.0,-6.376409,3665.493906,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,24.0,0.046,o. Nadel,0.0,1.60591027,1.5918872,0.00528441,1.60591027,1.5918872,0.00528441,0.0,0.0,0.0,0.0,0.80295514,0.7959436,0.0026422,144.88103562,143.61591084,0.47674557,144.88103562,143.61591084,0.47674557,0.0,0.0,0.0,6.66452764,6.6063319,0.0219303,6.66452764,6.6063319,0.0219303,0.0,0.0,0.0,3.33226382,3.30316595,0.01096515,6.9022146,6.96324648,0.02306368,6.9022146,6.96324648,0.02306368,inf,inf,,0.0,29.0,1000
1789,24.06.2020,17:07:41,Referenz Freudenberg I,Referenz I (60 Zyklen),23.934493,997.0,1.631133,1.630606,1.586962,1.583866,6.789571,6.787377,4.15,5.05985,-620.205324,3092.31895,0.0,0.0,-6.281025,3445.289179,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,24.0,0.046,o. Nadel,0.0,1.59173721,1.5918872,0.00528441,1.59173721,1.5918872,0.00528441,0.0,0.0,0.0,0.0,0.79586861,0.7959436,0.0026422,143.60237888,143.61591084,0.47674557,143.60237888,143.61591084,0.47674557,0.0,0.0,0.0,6.60570943,6.6063319,0.0219303,6.60570943,6.6063319,0.0219303,0.0,0.0,0.0,3.30285471,3.30316595,0.01096515,6.96367294,6.96324648,0.02306368,6.96367294,6.96324648,0.02306368,inf,inf,,0.0,29.0,1000
1790,24.06.2020,17:07:45,Referenz Freudenberg I,Referenz I (60 Zyklen),23.936685,1496.0,2.422129,2.411587,2.377958,2.364847,6.71914,6.689898,4.15,5.06057,-617.576577,3092.290977,0.0,0.0,-6.2545,3445.887466,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,24.0,0.046,o. Nadel,0.0,1.58954412,1.5918872,0.00528441,1.58954412,1.5918872,0.00528441,0.0,0.0,0.0,0.0,0.79477206,0.7959436,0.0026422,143.40452366,143.61591084,0.47674557,143.40452366,143.61591084,0.47674557,0.0,0.0,0.0,6.59660809,6.6063319,0.0219303,6.59660809,6.6063319,0.0219303,0.0,0.0,0.0,3.29830404,3.30316595,0.01096515,6.97328072,6.96324648,0.02306368,6.97328072,6.96324648,0.02306368,inf,inf,,0.0,29.0,1000
1791,24.06.2020,17:07:48,Referenz Freudenberg I,Referenz I (60 Zyklen),23.970261,1996.0,3.198564,3.200211,3.154393,3.153471,6.650321,6.653745,4.15,5.067727,-619.892378,3092.328822,0.0,0.0,-6.277867,3445.078019,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,24.0,0.046,o. Nadel,0.0,1.58035721,1.5918872,0.00528441,1.58035721,1.5918872,0.00528441,0.0,0.0,0.0,0.0,0.79017861,0.7959436,0.0026422,142.57570521,143.61591084,0.47674557,142.57570521,143.61591084,0.47674557,0.0,0.0,0.0,6.55848244,6.6063319,0.0219303,6.55848244,6.6063319,0.0219303,0.0,0.0,0.0,3.27924122,3.30316595,0.01096515,7.01381767,6.96324648,0.02306368,7.01381767,6.96324648,0.02306368,inf,inf,,0.0,29.0,1000
1792,24.06.2020,17:07:51,Referenz Freudenberg I,Referenz I (60 Zyklen),26.942979,499.3,0.793229,0.797379,0.749058,0.750639,6.593029,6.627528,4.15,5.696463,-0.697294,3157.805472,0.0,0.0,-0.093636,2044.627792,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,27.0,0.046,o. Nadel,0.0,1.5002163,1.49530221,0.00254075,1.5002163,1.49530221,0.00254075,0.0,0.0,0.0,0.0,0.75010815,0.7476511,0.00127037,135.34560123,134.90226455,0.22921956,135.34560123,134.90226455,0.22921956,0.0,0.0,0.0,6.22589766,6.20550417,0.0105441,6.22589766,6.20550417,0.0105441,0.0,0.0,0.0,3.11294883,3.10275208,0.00527205,7.3884928,7.41283821,0.0125962,7.3884928,7.41283821,0.0125962,inf,inf,,0.0,29.0,1000
1793,24.06.2020,17:07:56,Referenz Freudenberg I,Referenz I (60 Zyklen),26.971221,997.0,1.538765,1.529673,1.494594,1.482933,6.405089,6.367244,4.15,5.702026,18.517595,3168.216129,0.0,0.0,0.096272,1821.959002,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,27.0,0.046,o. Nadel,0.0,1.49909127,1.49530221,0.00254075,1.49909127,1.49530221,0.00254075,0.0,0.0,0.0,0.0,0.74954564,0.7476511,0.00127037,135.24410405,134.90226455,0.22921956,135.24410405,134.90226455,0.22921956,0.0,0.0,0.0,6.22122879,6.20550417,0.0105441,6.22122879,6.20550417,0.0105441,0.0,0.0,0.0,3.11061439,3.10275208,0.00527205,7.39403767,7.41283821,0.0125962,7.39403767,7.41283821,0.0125962,inf,inf,,0.0,29.0,1000
1794,24.06.2020,17:07:59,Referenz Freudenberg I,Referenz I (60 Zyklen),26.965032,1496.0,2.275736,2.273364,2.231565,2.226624,6.313037,6.306457,4.15,5.700694,12.196085,3168.222711,0.0,0.0,0.033807,1821.818228,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,27.0,0.046,o. Nadel,0.0,1.49168783,1.49530221,0.00254075,1.49168783,1.49530221,0.00254075,0.0,0.0,0.0,0.0,0.74584392,0.7476511,0.00127037,134.57618504,134.90226455,0.22921956,134.57618504,134.90226455,0.22921956,0.0,0.0,0.0,6.19050451,6.20550417,0.0105441,6.19050451,6.20550417,0.0105441,0.0,0.0,0.0,3.09525226,3.10275208,0.00527205,7.43073524,7.41283821,0.0125962,7.43073524,7.41283821,0.0125962,inf,inf,,0.0,29.0,1000
1795,24.06.2020,17:08:02,Referenz Freudenberg I,Referenz I (60 Zyklen),26.9606,1996.0,3.018636,3.022326,2.974466,2.975586,6.276223,6.283894,4.15,5.699816,11.445014,3168.221065,0.0,0.0,0.026385,1821.853421,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,27.0,0.046,o. Nadel,0.0,1.49021343,1.49530221,0.00254075,1.49021343,1.49530221,0.00254075,0.0,0.0,0.0,0.0,0.74510671,0.7476511,0.00127037,134.44316786,134.90226455,0.22921956,134.44316786,134.90226455,0.22921956,0.0,0.0,0.0,6.18438572,6.20550417,0.0105441,6.18438572,6.20550417,0.0105441,0.0,0.0,0.0,3.09219286,3.10275208,0.00527205,7.43808716,7.41283821,0.0125962,7.43808716,7.41283821,0.0125962,inf,inf,,0.0,29.0,1000
1796,24.06.2020,17:08:05,Referenz Freudenberg I,Referenz I (60 Zyklen),29.991042,499.3,0.758113,0.755741,0.713942,0.709001,6.301159,6.281446,4.15,6.340614,635.772479,3231.468305,0.0,0.0,6.135245,469.087021,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,30.0,0.046,o. Nadel,0.0,1.42988584,1.42009636,0.00398959,1.42988584,1.42009636,0.00398959,0.0,0.0,0.0,0.0,0.71494292,0.71004818,0.00199479,129.00057036,128.11738916,0.35992999,129.00057036,128.11738916,0.35992999,0.0,0.0,0.0,5.93402624,5.8933999,0.01655678,5.93402624,5.8933999,0.01655678,0.0,0.0,0.0,2.96701312,2.94669995,0.00827839,7.75190371,7.80552624,0.02189628,7.75190371,7.80552624,0.02189628,inf,inf,,0.0,29.0,1000
1797,24.06.2020,17:08:10,Referenz Freudenberg I,Referenz I (60 Zyklen),29.97294,996.0,1.461747,1.454434,1.417576,1.407694,6.090613,6.060142,4.15,6.336461,647.664431,3242.19162,0.0,0.0,6.250443,239.730938,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,30.0,0.046,o. Nadel,0.0,1.42326908,1.42009636,0.00398959,1.42326908,1.42009636,0.00398959,0.0,0.0,0.0,0.0,0.71163454,0.71004818,0.00199479,128.40362319,128.11738916,0.35992999,128.40362319,128.11738916,0.35992999,0.0,0.0,0.0,5.90656667,5.8933999,0.01655678,5.90656667,5.8933999,0.01655678,0.0,0.0,0.0,2.95328333,2.94669995,0.00827839,7.78794223,7.80552624,0.02189628,7.78794223,7.80552624,0.02189628,inf,inf,,0.0,29.0,1000
1798,24.06.2020,17:08:13,Referenz Freudenberg I,Referenz I (60 Zyklen),29.962069,1496.0,2.160045,2.163405,2.115874,2.116664,5.992102,6.001423,4.15,6.334271,639.778189,3242.185038,0.0,0.0,6.174053,239.871712,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,30.0,0.046,o. Nadel,0.0,1.41435428,1.42009636,0.00398959,1.41435428,1.42009636,0.00398959,0.0,0.0,0.0,0.0,0.70717714,0.71004818,0.00199479,127.59935335,128.11738916,0.35992999,127.59935335,128.11738916,0.35992999,0.0,0.0,0.0,5.86957025,5.8933999,0.01655678,5.86957025,5.8933999,0.01655678,0.0,0.0,0.0,2.93478513,2.94669995,0.00827839,7.83703031,7.80552624,0.02189628,7.83703031,7.80552624,0.02189628,inf,inf,,0.0,29.0,1000
1799,24.06.2020,17:08:16,Referenz Freudenberg I,Referenz I (60 Zyklen),29.950157,1996.0,2.864272,2.867105,2.820101,2.820364,5.955274,5.961165,4.15,6.331766,635.271765,3242.257437,0.0,0.0,6.130394,238.323198,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,30.0,0.046,o. Nadel,0.0,1.41287625,1.42009636,0.00398959,1.41287625,1.42009636,0.00398959,0.0,0.0,0.0,0.0,0.70643813,0.71004818,0.00199479,127.46600974,128.11738916,0.35992999,127.46600974,128.11738916,0.35992999,0.0,0.0,0.0,5.86343645,5.8933999,0.01655678,5.86343645,5.8933999,0.01655678,0.0,0.0,0.0,2.93171822,2.94669995,0.00827839,7.84522872,7.80552624,0.02189628,7.84522872,7.80552624,0.02189628,inf,inf,,0.0,29.0,1000
1800,24.06.2020,17:08:26,Referenz Freudenberg I,Referenz I (60 Zyklen),1.033174,499.3,3.226564,3.212399,3.182394,3.165659,26.818029,26.700295,4.15,0.218424,-5430.246929,2451.436692,0.0,0.0,-59.562371,17152.827741,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,1.0,0.046,o. Nadel,0.0,6.3737112,6.2989675,0.02758851,6.3737112,6.2989675,0.02758851,0.0,0.0,0.0,0.0,3.1868556,3.14948375,0.01379426,575.019597,568.2764161,2.48896368,575.019597,568.2764161,2.48896368,0.0,0.0,0.0,26.45090146,26.14071514,0.11449233,26.45090146,26.14071514,0.11449233,0.0,0.0,0.0,13.22545073,13.07035757,0.05724616,1.73907116,1.75980786,0.00767455,1.73907116,1.75980786,0.00767455,inf,inf,,0.0,30.0,1000
1801,24.06.2020,17:08:29,Referenz Freudenberg I,Referenz I (60 Zyklen),1.039379,996.0,6.323149,6.324928,6.278978,6.278187,26.346453,26.353865,4.15,0.219736,-5434.628171,2459.938473,0.0,0.0,-59.616166,16970.987015,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,1.0,0.046,o. Nadel,0.0,6.30419478,6.2989675,0.02758851,6.30419478,6.2989675,0.02758851,0.0,0.0,0.0,0.0,3.15209739,3.14948375,0.01379426,568.74800725,568.2764161,2.48896368,568.74800725,568.2764161,2.48896368,0.0,0.0,0.0,26.16240833,26.14071514,0.11449233,26.16240833,26.14071514,0.11449233,0.0,0.0,0.0,13.08120417,13.07035757,0.05724616,1.75824792,1.75980786,0.00767455,1.75824792,1.75980786,0.00767455,inf,inf,,0.0,30.0,1000
1802,24.06.2020,17:08:32,Referenz Freudenberg I,Referenz I (60 Zyklen),1.042069,1496.0,9.426587,9.410182,9.382416,9.363441,26.149956,26.104448,4.15,0.220305,-5428.807378,2459.894047,0.0,0.0,-59.544699,16971.937219,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,1.0,0.046,o. Nadel,0.0,6.27166845,6.2989675,0.02758851,6.27166845,6.2989675,0.02758851,0.0,0.0,0.0,0.0,3.13583422,3.14948375,0.01379426,565.81356661,568.2764161,2.48896368,565.81356661,568.2764161,2.48896368,0.0,0.0,0.0,26.02742406,26.14071514,0.11449233,26.02742406,26.14071514,0.11449233,0.0,0.0,0.0,13.01371203,13.07035757,0.05724616,1.7673666,1.75980786,0.00767455,1.7673666,1.75980786,0.00767455,inf,inf,,0.0,30.0,1000
1803,24.06.2020,17:08:36,Referenz Freudenberg I,Referenz I (60 Zyklen),1.042862,1996.0,12.511776,12.499983,12.467606,12.453243,26.013964,25.989444,4.15,0.220473,-5426.554168,2459.92531,0.0,0.0,-59.517039,16971.268557,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,1.0,0.046,o. Nadel,0.0,6.24629559,6.2989675,0.02758851,6.24629559,6.2989675,0.02758851,0.0,0.0,0.0,0.0,3.1231478,3.14948375,0.01379426,563.52449355,568.2764161,2.48896368,563.52449355,568.2764161,2.48896368,0.0,0.0,0.0,25.9221267,26.14071514,0.11449233,25.9221267,26.14071514,0.11449233,0.0,0.0,0.0,12.96106335,13.07035757,0.05724616,1.77454576,1.75980786,0.00767455,1.77454576,1.75980786,0.00767455,inf,inf,,0.0,30.0,1000
1804,24.06.2020,17:08:39,Referenz Freudenberg I,Referenz I (60 Zyklen),2.005931,499.3,2.467193,2.468642,2.423022,2.421902,20.506409,20.518456,4.15,0.424053,-5230.086775,2468.24939,0.0,0.0,-57.117154,16793.228605,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,2.0,0.046,o. Nadel,0.0,4.85283797,4.84487722,0.00623632,4.85283797,4.84487722,0.00623632,0.0,0.0,0.0,0.0,2.42641899,2.42243861,0.00311816,437.81038236,437.09218432,0.56262413,437.81038236,437.09218432,0.56262413,0.0,0.0,0.0,20.13927759,20.10624048,0.02588071,20.13927759,20.10624048,0.02588071,0.0,0.0,0.0,10.06963879,10.05312024,0.01294035,2.28409385,2.28785828,0.00294636,2.28409385,2.28785828,0.00294636,inf,inf,,0.0,30.0,1000
1805,24.06.2020,17:08:43,Referenz Freudenberg I,Referenz I (60 Zyklen),2.014328,996.0,4.88195,4.874834,4.837779,4.828094,20.341457,20.31181,4.15,0.425881,-5228.522046,2476.637642,0.0,0.0,-57.098134,16613.816098,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,2.0,0.046,o. Nadel,0.0,4.85720783,4.84487722,0.00623632,4.85720783,4.84487722,0.00623632,0.0,0.0,0.0,0.0,2.42860392,2.42243861,0.00311816,438.20461957,437.09218432,0.56262413,438.20461957,437.09218432,0.56262413,0.0,0.0,0.0,20.1574125,20.10624048,0.02588071,20.1574125,20.10624048,0.02588071,0.0,0.0,0.0,10.07870625,10.05312024,0.01294035,2.28203893,2.28785828,0.00294636,2.28203893,2.28785828,0.00294636,inf,inf,,0.0,30.0,1000
1806,24.06.2020,17:08:47,Referenz Freudenberg I,Referenz I (60 Zyklen),2.020735,1496.0,7.284058,7.290053,7.239887,7.243313,20.206444,20.223076,4.15,0.427143,-5229.398294,2476.601443,0.0,0.0,-57.108785,16614.590338,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,2.0,0.046,o. Nadel,0.0,4.83949666,4.84487722,0.00623632,4.83949666,4.84487722,0.00623632,0.0,0.0,0.0,0.0,2.41974833,2.42243861,0.00311816,436.60676369,437.09218432,0.56262413,436.60676369,437.09218432,0.56262413,0.0,0.0,0.0,20.08391113,20.10624048,0.02588071,20.08391113,20.10624048,0.02588071,0.0,0.0,0.0,10.04195556,10.05312024,0.01294035,2.29039054,2.28785828,0.00294636,2.29039054,2.28785828,0.00294636,inf,inf,,0.0,30.0,1000
1807,24.06.2020,17:08:50,Referenz Freudenberg I,Referenz I (60 Zyklen),2.026847,1996.0,9.684784,9.682939,9.640613,9.636199,20.136199,20.132363,4.15,0.428488,-5228.96017,2476.584989,0.0,0.0,-57.103459,16614.942265,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,2.0,0.046,o. Nadel,0.0,4.82996643,4.84487722,0.00623632,4.82996643,4.84487722,0.00623632,0.0,0.0,0.0,0.0,2.41498322,2.42243861,0.00311816,435.74697166,437.09218432,0.56262413,435.74697166,437.09218432,0.56262413,0.0,0.0,0.0,20.0443607,20.10624048,0.02588071,20.0443607,20.10624048,0.02588071,0.0,0.0,0.0,10.02218035,10.05312024,0.01294035,2.29490981,2.28785828,0.00294636,2.29490981,2.28785828,0.00294636,inf,inf,,0.0,30.0,1000
1808,24.06.2020,17:08:53,Referenz Freudenberg I,Referenz I (60 Zyklen),3.032417,499.3,2.090867,2.084674,2.046696,2.037934,17.378527,17.327052,4.15,0.641064,-5007.957818,2516.587994,0.0,0.0,-54.431437,15759.336223,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,3.0,0.046,o. Nadel,0.0,4.09913078,4.08539944,0.00539059,4.09913078,4.08539944,0.00539059,0.0,0.0,0.0,0.0,2.04956539,2.04269972,0.0026953,369.81288587,368.57407985,0.48632503,369.81288587,368.57407985,0.48632503,0.0,0.0,0.0,17.01139275,16.95440767,0.02237095,17.01139275,16.95440767,0.02237095,0.0,0.0,0.0,8.50569637,8.47720384,0.01118548,2.70407019,2.71317294,0.00357763,2.70407019,2.71317294,0.00357763,inf,inf,,0.0,30.0,1000
1809,24.06.2020,17:08:58,Referenz Freudenberg I,Referenz I (60 Zyklen),3.032588,997.0,4.119613,4.118032,4.075443,4.071292,17.147839,17.141257,4.15,0.641149,-5006.956391,2524.949931,0.0,0.0,-54.419394,15580.486575,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,3.0,0.046,o. Nadel,0.0,4.08770612,4.08539944,0.00539059,4.08770612,4.08539944,0.00539059,0.0,0.0,0.0,0.0,2.04385306,2.04269972,0.0026953,368.78218242,368.57407985,0.48632503,368.78218242,368.57407985,0.48632503,0.0,0.0,0.0,16.96398039,16.95440767,0.02237095,16.96398039,16.95440767,0.02237095,0.0,0.0,0.0,8.4819902,8.47720384,0.01118548,2.71162775,2.71317294,0.00357763,2.71162775,2.71317294,0.00357763,inf,inf,,0.0,30.0,1000
1810,24.06.2020,17:09:01,Referenz Freudenberg I,Referenz I (60 Zyklen),3.029369,1496.0,6.149348,6.142101,6.105178,6.095361,17.058687,17.038583,4.15,0.640449,-5007.707461,2524.954867,0.0,0.0,-54.428426,15580.380996,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,3.0,0.046,o. Nadel,0.0,4.08100134,4.08539944,0.00539059,4.08100134,4.08539944,0.00539059,0.0,0.0,0.0,0.0,2.04050067,2.04269972,0.0026953,368.17729452,368.57407985,0.48632503,368.17729452,368.57407985,0.48632503,0.0,0.0,0.0,16.93615555,16.95440767,0.02237095,16.93615555,16.95440767,0.02237095,0.0,0.0,0.0,8.46807777,8.47720384,0.01118548,2.71608275,2.71317294,0.00357763,2.71608275,2.71317294,0.00357763,inf,inf,,0.0,30.0,1000
1811,24.06.2020,17:09:04,Referenz Freudenberg I,Referenz I (60 Zyklen),3.02713,1996.0,8.175395,8.169333,8.131224,8.122593,16.99794,16.985337,4.15,0.639972,-5008.52112,2524.933477,0.0,0.0,-54.438211,15580.838502,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,3.0,0.046,o. Nadel,0.0,4.07375952,4.08539944,0.00539059,4.07375952,4.08539944,0.00539059,0.0,0.0,0.0,0.0,2.03687976,2.04269972,0.0026953,367.52395661,368.57407985,0.48632503,367.52395661,368.57407985,0.48632503,0.0,0.0,0.0,16.906102,16.95440767,0.02237095,16.906102,16.95440767,0.02237095,0.0,0.0,0.0,8.453051,8.47720384,0.01118548,2.72091106,2.71317294,0.00357763,2.72091106,2.71317294,0.00357763,inf,inf,,0.0,30.0,1000
