,Datum,time,measurement,measurement,pressure_sample[bar],current[mA],voltage_th[mV],voltage_needle_th[mV],voltage[mV],voltage_needle[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],p_Kraftsensor / ?,pressure_rounded[bar],sample_thickness[cm],parameters,[mV]_in_[V],main_resistance[mOhm],main_resistance_mean[mOhm],main_resistance_error[mOhm],flow_resistance[mOhm],flow_resistance_mean[mOhm],flow_resistance_error[mOhm],bulk_resistance[mOhm],bulk_resistance_mean[mOhm],bulk_resistance_error[mOhm],bulk_resistance_sub[mOhm],contact_resistance[mOhm],contact_resistance_mean[mOhm],contact_resistance_error[mOhm],vs_main_resistance[mOhm*cm],vs_main_resistance_mean[mOhm*cm],vs_main_resistance_error[mOhm*cm],vs_flow_resistance[mOhm*cm],vs_flow_resistance_mean[mOhm*cm],vs_flow_resistance_error[mOhm*cm],vs_bulk_resistance[mOhm*cm],vs_bulk_resistance_mean[mOhm*cm],vs_bulk_resistance_error[mOhm*cm],as_main_resistance[mOhm*cm2],as_main_resistance_mean[mOhm*cm2],as_main_resistance_error[mOhm*cm2],as_flow_resistance[mOhm*cm2],as_flow_resistance_mean[mOhm*cm2],as_flow_resistance_error[mOhm*cm2],as_bulk_resistance[mOhm*cm2],as_bulk_resistance_mean[mOhm*cm2],as_bulk_resistance_error[mOhm*cm2],as_contact_resistance[mOhm*cm2],as_contact_resistance_mean[mOhm*cm2],as_contact_resistance_error[mOhm*cm2],vs_main_conductance[S/cm],vs_main_conductance_mean[S/cm],vs_main_conductance_error[S/cm],vs_flow_conductance[S/cm],vs_flow_conductance_mean[S/cm],vs_flow_conductance_error[S/cm],vs_bulk_conductance[S/cm],vs_bulk_conductance_mean[S/cm],vs_bulk_conductance_error[S/cm],degradation_corr[mOhm],cycle,[mV] in [V]
178,06.10.2020,09:38:27, gps_6bar ,Test,10.049593,1499.0,35.882519,0.027928,36.009967,0.028719,90.084974,0.071844,3.75,1.919868,10.0,0.1,H23m. Nadel,0.0,23.93763776,23.99482149,0.05664306,23.93523776,23.99242149,0.05664306,0.01863109,0.02429135,0.00674798,0.0,11.95830334,11.98406507,0.02496515,897.66141594,899.80580601,2.12411462,897.57141594,899.71580601,2.12411462,0.0,0.0,0.0,89.76614159,89.9805806,0.21241146,89.75714159,89.9715806,0.21241146,0.06986658,0.09109257,0.02530491,44.84363751,44.94024401,0.0936193,1.11400577,1.11136945,0.00261884,1.11411748,1.11148063,0.00261936,1431.29953213,1459.12730276,475.26277451,0.0024,29.0,1000
179,06.10.2020,09:38:30, gps_6bar ,Test,10.045153,1999.0,47.740384,0.019034,47.867832,0.019824,89.797084,0.037189,3.75,1.918938,10.0,0.1,H23m. Nadel,0.0,23.88213307,23.99482149,0.05664306,23.87973307,23.99242149,0.05664306,0.00952176,0.02429135,0.00674798,0.0,11.93510565,11.98406507,0.02496515,895.57998999,899.80580601,2.12411462,895.48998999,899.71580601,2.12411462,0.0,0.0,0.0,89.557999,89.9805806,0.21241146,89.548999,89.9715806,0.21241146,0.0357066,0.09109257,0.02530491,44.7566462,44.94024401,0.0936193,1.11659484,1.11136945,0.00261884,1.11670707,1.11148063,0.00261936,2800.60243074,1459.12730276,475.26277451,0.0024,29.0,1000
180,06.10.2020,09:38:33, gps_6bar ,Test,12.04325,499.8,10.514094,0.018902,10.641543,0.019693,79.843509,0.147753,3.75,2.300678,12.0,0.1,H23m. Nadel,0.0,21.03660264,20.96711232,0.03211707,21.03440264,20.96491232,0.03211707,0.03781913,0.02214302,0.00576432,0.0,10.49829176,10.47138465,0.0135194,788.87259904,786.266712,1.20438995,788.79009904,786.184212,1.20438995,0.0,0.0,0.0,78.8872599,78.6266712,0.120439,78.8790099,78.6184212,0.120439,0.14182173,0.08303632,0.02161622,39.36859409,39.26769244,0.05069775,1.26763181,1.27184202,0.00194918,1.26776439,1.27197548,0.00194959,705.11057031,1445.81187197,319.24401977,0.0022,29.0,1000
181,06.10.2020,09:38:38, gps_6bar ,Test,12.044507,999.0,20.976527,0.023777,21.103975,0.024568,79.219127,0.092222,3.75,2.300912,12.0,0.1,H23m. Nadel,0.0,20.99752452,20.96711232,0.03211707,20.99532452,20.96491232,0.03211707,0.0238008,0.02214302,0.00576432,0.0,10.48576186,10.47138465,0.0135194,787.40716967,786.266712,1.20438995,787.32466967,786.184212,1.20438995,0.0,0.0,0.0,78.74071697,78.6266712,0.120439,78.73246697,78.6184212,0.120439,0.089253,0.08303632,0.02161622,39.32160698,39.26769244,0.05069775,1.26999098,1.27184202,0.00194918,1.27012405,1.27197548,0.00194959,1120.41048072,1445.81187197,319.24401977,0.0022,29.0,1000
182,06.10.2020,09:38:41, gps_6bar ,Test,12.036779,1498.0,31.376725,0.020088,31.504174,0.020878,78.865588,0.052266,3.75,2.299446,12.0,0.1,H23m. Nadel,0.0,20.94574433,20.96711232,0.03211707,20.94354433,20.96491232,0.03211707,0.01340988,0.02214302,0.00576432,0.0,10.46506722,10.47138465,0.0135194,785.46541222,786.266712,1.20438995,785.38291222,786.184212,1.20438995,0.0,0.0,0.0,78.54654122,78.6266712,0.120439,78.53829122,78.6184212,0.120439,0.05028705,0.08303632,0.02161622,39.24400209,39.26769244,0.05069775,1.27313053,1.27184202,0.00194918,1.27326427,1.27197548,0.00194959,1988.58356564,1445.81187197,319.24401977,0.0022,29.0,1000
183,06.10.2020,09:38:44, gps_6bar ,Test,12.041822,1999.0,41.756267,0.027071,41.883716,0.027862,78.571252,0.052268,3.75,2.300369,12.0,0.1,H23m. Nadel,0.0,20.88857779,20.96711232,0.03211707,20.88637779,20.96491232,0.03211707,0.01354227,0.02214302,0.00576432,0.0,10.43641776,10.47138465,0.0135194,783.32166708,786.266712,1.20438995,783.23916708,786.184212,1.20438995,0.0,0.0,0.0,78.33216671,78.6266712,0.120439,78.32391671,78.6184212,0.120439,0.05078352,0.08303632,0.02161622,39.1365666,39.26769244,0.05069775,1.27661476,1.27184202,0.00194918,1.27674923,1.27197548,0.00194959,1969.14287122,1445.81187197,319.24401977,0.0022,29.0,1000
184,06.10.2020,09:38:47, gps_6bar ,Test,15.040235,499.8,8.694394,0.017123,8.821843,0.017914,66.190296,0.134407,3.75,2.87306,15.0,0.1,H23m. Nadel,0.0,17.3957463,17.34344371,0.02213672,17.3937463,17.34144371,0.02213672,0.0342597,0.02248105,0.00496397,0.0,8.6797433,8.65948133,0.00859119,652.34048619,650.37913912,0.83012692,652.26548619,650.30413912,0.83012692,0.0,0.0,0.0,65.23404862,65.03791391,0.08301269,65.22654862,65.03041391,0.08301269,0.12847389,0.08430392,0.01861488,32.54903736,32.473055,0.03221697,1.5329418,1.5375722,0.00196236,1.53311806,1.53774954,0.00196281,778.36827659,1421.14583948,376.09045161,0.002,29.0,1000
185,06.10.2020,09:38:52, gps_6bar ,Test,15.04421,999.0,17.341797,0.02549,17.469246,0.026281,65.575246,0.098652,3.75,2.873938,15.0,0.1,H23m. Nadel,0.0,17.35915616,17.34344371,0.02213672,17.35715616,17.34144371,0.02213672,0.02551552,0.02248105,0.00496397,0.0,8.66582032,8.65948133,0.00859119,650.96835586,650.37913912,0.83012692,650.89335586,650.30413912,0.83012692,0.0,0.0,0.0,65.09683559,65.03791391,0.08301269,65.08933559,65.03041391,0.08301269,0.09568318,0.08430392,0.01861488,32.4968262,32.473055,0.03221697,1.53617298,1.5375722,0.00196236,1.53634999,1.53774954,0.00196281,1045.11573166,1421.14583948,376.09045161,0.002,29.0,1000
186,06.10.2020,09:38:55, gps_6bar ,Test,15.03163,1498.0,25.955154,0.029114,26.082603,0.029904,65.293565,0.074861,3.75,2.87162,15.0,0.1,H23m. Nadel,0.0,17.32653805,17.34344371,0.02213672,17.32453805,17.34144371,0.02213672,0.01943525,0.02248105,0.00496397,0.0,8.6525514,8.65948133,0.00859119,649.7451769,650.37913912,0.83012692,649.6701769,650.30413912,0.83012692,0.0,0.0,0.0,64.97451769,65.03791391,0.08301269,64.96701769,65.03041391,0.08301269,0.07288218,0.08430392,0.01861488,32.44706776,32.473055,0.03221697,1.53906491,1.5375722,0.00196236,1.53924258,1.53774954,0.00196281,1372.07758009,1421.14583948,376.09045161,0.002,29.0,1000
187,06.10.2020,09:38:58, gps_6bar ,Test,15.036741,1998.0,34.550084,0.021406,34.677532,0.022196,65.085459,0.041659,3.75,2.872478,15.0,0.1,H23m. Nadel,0.0,17.29233433,17.34344371,0.02213672,17.29033433,17.34144371,0.02213672,0.01071371,0.02248105,0.00496397,0.0,8.63981031,8.65948133,0.00859119,648.46253754,650.37913912,0.83012692,648.38753754,650.30413912,0.83012692,0.0,0.0,0.0,64.84625375,65.03791391,0.08301269,64.83875375,65.03041391,0.08301269,0.04017643,0.08430392,0.01861488,32.39928866,32.473055,0.03221697,1.54210913,1.5375722,0.00196236,1.54228751,1.53774954,0.00196281,2489.0217696,1421.14583948,376.09045161,0.002,29.0,1000
188,06.10.2020,09:39:02, gps_6bar ,Test,20.042414,499.8,6.930102,0.031354,7.057551,0.032145,52.952813,0.24118,3.75,3.828729,20.0,0.1,H23m. Nadel,0.0,13.8657503,13.81207317,0.02151818,13.86404197,13.81036484,0.02151818,0.06273309,0.02982016,0.01155079,0.0,6.90065444,6.89027234,0.00552317,519.96563625,517.95274399,0.80693165,519.90157375,517.88868149,0.80693165,0.0,0.0,0.0,51.99656363,51.7952744,0.08069316,51.99015738,51.78886815,0.08069316,0.2352491,0.11182562,0.04331548,25.87745414,25.83852127,0.02071187,1.92320402,1.93069211,0.00300581,1.92344099,1.93093094,0.00300656,425.08132934,1309.11889606,385.26913099,0.00170833,29.0,1000
189,06.10.2020,09:39:06, gps_6bar ,Test,20.028955,999.0,13.811034,0.028982,13.938483,0.029773,52.321632,0.111759,3.75,3.826214,20.0,0.1,H23m. Nadel,0.0,13.82485886,13.81207317,0.02151818,13.82315053,13.81036484,0.02151818,0.02901101,0.02982016,0.01155079,0.0,6.89706976,6.89027234,0.00552317,518.43220721,517.95274399,0.80693165,518.36814471,517.88868149,0.80693165,0.0,0.0,0.0,51.84322072,51.7952744,0.08069316,51.83681447,51.78886815,0.08069316,0.10879129,0.11182562,0.04331548,25.86401159,25.83852127,0.02071187,1.92889251,1.93069211,0.00300581,1.92913089,1.93093094,0.00300656,919.19122214,1309.11889606,385.26913099,0.00170833,29.0,1000
190,06.10.2020,09:39:09, gps_6bar ,Test,20.029713,1499.0,20.672935,0.022064,20.800384,0.022855,52.03565,0.057176,3.75,3.826332,20.0,0.1,H23m. Nadel,0.0,13.79115077,13.81207317,0.02151818,13.78944243,13.81036484,0.02151818,0.01471915,0.02982016,0.01155079,0.0,6.88736164,6.89027234,0.00552317,517.16815377,517.95274399,0.80693165,517.10409127,517.88868149,0.80693165,0.0,0.0,0.0,51.71681538,51.7952744,0.08069316,51.71040913,51.78886815,0.08069316,0.0551968,0.11182562,0.04331548,25.82760616,25.83852127,0.02071187,1.93360707,1.93069211,0.00300581,1.93384662,1.93093094,0.00300656,1811.69929901,1309.11889606,385.26913099,0.00170833,29.0,1000
191,06.10.2020,09:39:13, gps_6bar ,Test,20.035908,1999.0,27.519299,0.025622,27.646747,0.026413,51.863583,0.049549,3.75,3.82745,20.0,0.1,H23m. Nadel,0.0,13.76653277,13.81207317,0.02151818,13.76482443,13.81036484,0.02151818,0.01281741,0.02982016,0.01155079,0.0,6.87600351,6.89027234,0.00552317,516.24497874,517.95274399,0.80693165,516.18091624,517.88868149,0.80693165,0.0,0.0,0.0,51.62449787,51.7952744,0.08069316,51.61809162,51.78886815,0.08069316,0.04806528,0.11182562,0.04331548,25.78501317,25.83852127,0.02071187,1.93706485,1.93069211,0.00300581,1.93730525,1.93093094,0.00300656,2080.50373377,1309.11889606,385.26913099,0.00170833,29.0,1000
192,06.10.2020,09:39:16, gps_6bar ,Test,24.040957,499.8,5.985862,0.023382,6.11331,0.024173,45.868173,0.181367,3.75,4.592578,24.0,0.1,H23m. Nadel,0.0,11.97651461,11.95269005,0.01353596,11.97492294,11.95109839,0.01353596,0.04678271,0.02710464,0.00730187,0.0,5.96407011,5.96199687,0.00399133,449.11929772,448.22587704,0.50759855,449.05961022,448.16618954,0.50759855,0.0,0.0,0.0,44.91192977,44.8225877,0.05075986,44.90596102,44.81661895,0.05075986,0.17543517,0.1016424,0.02738203,22.36526292,22.35748828,0.01496749,2.2265799,2.23102659,0.00252853,2.22687585,2.23132372,0.0025292,570.01111966,1208.99142913,293.67904611,0.00159167,29.0,1000
193,06.10.2020,09:39:20, gps_6bar ,Test,24.030597,999.0,11.960038,0.029246,12.087487,0.030036,45.373449,0.112749,3.75,4.590651,24.0,0.1,H23m. Nadel,0.0,11.97201001,11.95269005,0.01353596,11.97041834,11.95109839,0.01353596,0.02927528,0.02710464,0.00730187,0.0,5.97057153,5.96199687,0.00399133,448.95037538,448.22587704,0.50759855,448.89068788,448.16618954,0.50759855,0.0,0.0,0.0,44.89503754,44.8225877,0.05075986,44.88906879,44.81661895,0.05075986,0.10978228,0.1016424,0.02738203,22.38964325,22.35748828,0.01496749,2.22741767,2.23102659,0.00252853,2.22771384,2.23132372,0.0025292,910.89379744,1208.99142913,293.67904611,0.00159167,29.0,1000
194,06.10.2020,09:39:24, gps_6bar ,Test,24.02311,1499.0,17.903915,0.027467,18.031364,0.028257,45.108482,0.070691,3.75,4.589195,24.0,0.1,H23m. Nadel,0.0,11.94390594,11.95269005,0.01353596,11.94231427,11.95109839,0.01353596,0.01832355,0.02710464,0.00730187,0.0,5.96199536,5.96199687,0.00399133,447.89647265,448.22587704,0.50759855,447.83678515,448.16618954,0.50759855,0.0,0.0,0.0,44.78964726,44.8225877,0.05075986,44.78367851,44.81661895,0.05075986,0.06871331,0.1016424,0.02738203,22.3574826,22.35748828,0.01496749,2.2326588,2.23102659,0.00252853,2.23295637,2.23132372,0.0025292,1455.32214415,1208.99142913,293.67904611,0.00159167,29.0,1000
195,06.10.2020,09:39:27, gps_6bar ,Test,24.014798,1999.0,23.824741,0.02806,23.952189,0.02885,44.932822,0.054121,3.75,4.5876,24.0,0.1,H23m. Nadel,0.0,11.91832966,11.95269005,0.01353596,11.916738,11.95109839,0.01353596,0.01403702,0.02710464,0.00730187,0.0,5.95135049,5.96199687,0.00399133,446.93736243,448.22587704,0.50759855,446.87767493,448.16618954,0.50759855,0.0,0.0,0.0,44.69373624,44.8225877,0.05075986,44.68776749,44.81661895,0.05075986,0.05263882,0.1016424,0.02738203,22.31756434,22.35748828,0.01496749,2.23745,2.23102659,0.00252853,2.23774884,2.23132372,0.0025292,1899.73865526,1208.99142913,293.67904611,0.00159167,29.0,1000
196,06.10.2020,09:39:30, gps_6bar ,Test,29.978401,499.8,4.904715,0.025556,5.032164,0.026347,37.756332,0.19768,3.75,5.726664,30.0,0.1,H23m. Nadel,0.0,9.81335534,9.80006473,0.00703956,9.81195534,9.79866473,0.00703956,0.05113245,0.02555285,0.00949905,0.0,4.88041144,4.88655594,0.00246361,368.00082533,367.50242734,0.26398336,367.94832533,367.44992734,0.26398336,0.0,0.0,0.0,36.80008253,36.75024273,0.02639834,36.79483253,36.74499273,0.02639834,0.1917467,0.0958232,0.03562143,18.30154292,18.32458477,0.00923853,2.71738521,2.72107468,0.00195607,2.71777293,2.72146346,0.00195663,521.52136485,1602.0994568,554.02553018,0.0014,29.0,1000
197,06.10.2020,09:39:35, gps_6bar ,Test,30.014457,999.0,9.797217,0.028521,9.924665,0.029312,37.254749,0.110028,3.75,5.733743,30.0,0.1,H23m. Nadel,0.0,9.80702402,9.80006473,0.00703956,9.80562402,9.79866473,0.00703956,0.02854955,0.02555285,0.00949905,0.0,4.88853724,4.88655594,0.00246361,367.7634009,367.50242734,0.26398336,367.7109009,367.44992734,0.26398336,0.0,0.0,0.0,36.77634009,36.75024273,0.02639834,36.77109009,36.74499273,0.02639834,0.10706081,0.0958232,0.03562143,18.33201464,18.32458477,0.00923853,2.71913953,2.72107468,0.00195607,2.71952775,2.72146346,0.00195663,934.04859577,1602.0994568,554.02553018,0.0014,29.0,1000
198,06.10.2020,09:39:38, gps_6bar ,Test,29.998227,1498.0,14.678918,0.020417,14.806366,0.021208,37.065335,0.05309,3.75,5.730649,30.0,0.1,H23m. Nadel,0.0,9.79901068,9.80006473,0.00703956,9.79761068,9.79866473,0.00703956,0.01362951,0.02555285,0.00949905,0.0,4.89199059,4.88655594,0.00246361,367.46290053,367.50242734,0.26398336,367.41040053,367.44992734,0.26398336,0.0,0.0,0.0,36.74629005,36.75024273,0.02639834,36.74104005,36.74499273,0.02639834,0.05111065,0.0958232,0.03562143,18.3449647,18.32458477,0.00923853,2.72136316,2.72107468,0.00195607,2.72175202,2.72146346,0.00195663,1956.53948507,1602.0994568,554.02553018,0.0014,29.0,1000
199,06.10.2020,09:39:41, gps_6bar ,Test,29.990982,1998.0,19.542176,0.017782,19.669624,0.018573,36.917463,0.034858,3.75,5.729285,30.0,0.1,H23m. Nadel,0.0,9.78086887,9.80006473,0.00703956,9.77946887,9.79866473,0.00703956,0.0088999,0.02555285,0.00949905,0.0,4.88528448,4.88655594,0.00246361,366.78258258,367.50242734,0.26398336,366.73008258,367.44992734,0.26398336,0.0,0.0,0.0,36.67825826,36.75024273,0.02639834,36.67300826,36.74499273,0.02639834,0.03337462,0.0958232,0.03562143,18.31981682,18.32458477,0.00923853,2.72641082,2.72107468,0.00195607,2.72680112,2.72146346,0.00195663,2996.28838151,1602.0994568,554.02553018,0.0014,29.0,1000
0,06.10.2020,09:54:47, gps_7bar_h23 ,Test,2.028353,499.8,24.234328,0.02605,24.366005,0.02694,182.818161,0.202129,3.75,0.387721,2.0,0.1,H23m. Nadel,0.0,48.48805122,47.82593243,0.22478343,48.48321789,47.82109909,0.22478343,0.05212085,0.02659819,0.00909985,0.0,24.21554852,23.89725045,0.10791402,1818.30192077,1793.47246601,8.42937855,1818.12067077,1793.29121601,8.42937855,0.0,0.0,0.0,181.83019208,179.3472466,0.84293785,181.81206708,179.3291216,0.84293785,0.19545318,0.09974321,0.03412444,90.80830695,89.61468919,0.40467756,0.54996367,0.55761421,0.00259903,0.5500185,0.55767057,0.00259956,511.63147793,1432.09801384,487.01623667,0.00483333,35.0,1000
1,06.10.2020,09:54:52, gps_7bar_h23 ,Test,2.042964,999.0,47.659137,0.025128,47.790814,0.026017,179.394946,0.097663,3.75,0.390335,2.0,0.1,H23m. Nadel,0.0,47.70684384,47.82593243,0.22478343,47.70201051,47.82109909,0.22478343,0.02515315,0.02659819,0.00909985,0.0,23.83842868,23.89725045,0.10791402,1789.00664414,1793.47246601,8.42937855,1788.82539414,1793.29121601,8.42937855,0.0,0.0,0.0,178.90066441,179.3472466,0.84293785,178.88253941,179.3291216,0.84293785,0.09432432,0.09974321,0.03412444,89.39410755,89.61468919,0.40467756,0.55896942,0.55761421,0.00259903,0.55902605,0.55767057,0.00259956,1060.17191977,1432.09801384,487.01623667,0.00483333,35.0,1000
2,06.10.2020,09:54:55, gps_7bar_h23 ,Test,2.047662,1499.0,71.368248,0.029344,71.499924,0.030234,178.869057,0.075635,3.75,0.391173,2.0,0.1,H23m. Nadel,0.0,47.61057238,47.82593243,0.22478343,47.60573905,47.82109909,0.22478343,0.01957572,0.02659819,0.00909985,0.0,23.79308167,23.89725045,0.10791402,1785.39646431,1793.47246601,8.42937855,1785.21521431,1793.29121601,8.42937855,0.0,0.0,0.0,178.53964643,179.3472466,0.84293785,178.52152143,179.3291216,0.84293785,0.07340894,0.09974321,0.03412444,89.22405625,89.61468919,0.40467756,0.56009969,0.55761421,0.00259903,0.56015655,0.55767057,0.00259956,1362.23191567,1432.09801384,487.01623667,0.00483333,35.0,1000
3,06.10.2020,09:54:58, gps_7bar_h23 ,Test,2.052412,1998.0,94.901528,0.019067,95.033205,0.019956,178.365624,0.037455,3.75,0.39214,2.0,0.1,H23m. Nadel,0.0,47.49826226,47.82593243,0.22478343,47.49342893,47.82109909,0.22478343,0.00954304,0.02659819,0.00909985,0.0,23.74194294,23.89725045,0.10791402,1781.18483483,1793.47246601,8.42937855,1781.00358483,1793.29121601,8.42937855,0.0,0.0,0.0,178.11848348,179.3472466,0.84293785,178.10035848,179.3291216,0.84293785,0.03578641,0.09974321,0.03412444,89.03228604,89.61468919,0.40467756,0.56142405,0.55761421,0.00259903,0.56148118,0.55767057,0.00259956,2794.35674202,1432.09801384,487.01623667,0.00483333,35.0,1000
4,06.10.2020,09:55:01, gps_7bar_h23 ,Test,3.060006,499.8,18.577695,0.021373,18.709371,0.022262,140.376436,0.167032,3.75,0.584556,3.0,0.1,H23m. Nadel,0.0,37.1702581,36.80447862,0.12672913,37.16619144,36.80041195,0.12672913,0.04276311,0.02393321,0.00694745,0.0,18.56171417,18.38823937,0.06001071,1393.88467887,1380.16794821,4.75234222,1393.73217887,1380.01544821,4.75234222,0.0,0.0,0.0,139.38846789,138.01679482,0.47523422,139.37321789,138.00154482,0.47523422,0.16036164,0.08974953,0.02605293,69.60642812,68.95589765,0.22504015,0.71741946,0.72457514,0.00248161,0.71749796,0.72465521,0.00248215,623.59051139,1403.44652923,345.12473015,0.00406667,35.0,1000
5,06.10.2020,09:55:06, gps_7bar_h23 ,Test,3.068542,999.0,36.729576,0.02605,36.861252,0.02694,138.368065,0.101125,3.75,0.586209,3.0,0.1,H23m. Nadel,0.0,36.76634234,36.80447862,0.12672913,36.76227568,36.80041195,0.12672913,0.02607608,0.02393321,0.00694745,0.0,18.3680998,18.38823937,0.06001071,1378.73783784,1380.16794821,4.75234222,1378.58533784,1380.01544821,4.75234222,0.0,0.0,0.0,137.87378378,138.01679482,0.47523422,137.85853378,138.00154482,0.47523422,0.09778529,0.08974953,0.02605293,68.88037425,68.95589765,0.22504015,0.72530105,0.72457514,0.00248161,0.72538128,0.72465521,0.00248215,1022.6487524,1403.44652923,345.12473015,0.00406667,35.0,1000
6,06.10.2020,09:55:09, gps_7bar_h23 ,Test,3.073618,1499.0,54.989678,0.019791,55.121355,0.020681,137.895317,0.051737,3.75,0.587179,3.0,0.1,H23m. Nadel,0.0,36.68424149,36.80447862,0.12672913,36.68017483,36.80041195,0.12672913,0.0132028,0.02393321,0.00694745,0.0,18.33348601,18.38823937,0.06001071,1375.65905604,1380.16794821,4.75234222,1375.50655604,1380.01544821,4.75234222,0.0,0.0,0.0,137.5659056,138.01679482,0.47523422,137.5506556,138.00154482,0.47523422,0.04951051,0.08974953,0.02605293,68.75057255,68.95589765,0.22504015,0.7269243,0.72457514,0.00248161,0.7270049,0.72465521,0.00248215,2019.77329763,1403.44652923,345.12473015,0.00406667,35.0,1000
7,06.10.2020,09:55:12, gps_7bar_h23 ,Test,3.071054,1999.0,73.157548,0.027368,73.289225,0.028257,137.486039,0.053009,3.75,0.586653,3.0,0.1,H23m. Nadel,0.0,36.59707254,36.80447862,0.12672913,36.59300587,36.80041195,0.12672913,0.01369085,0.02393321,0.00694745,0.0,18.28965751,18.38823937,0.06001071,1372.39022011,1380.16794821,4.75234222,1372.23772011,1380.01544821,4.75234222,0.0,0.0,0.0,137.23902201,138.01679482,0.47523422,137.22377201,138.00154482,0.47523422,0.05134067,0.08974953,0.02605293,68.58621567,68.95589765,0.22504015,0.72865573,0.72457514,0.00248161,0.72873671,0.72465521,0.00248215,1947.77355549,1403.44652923,345.12473015,0.00406667,35.0,1000
8,06.10.2020,09:55:16, gps_7bar_h23 ,Test,5.060342,499.8,14.037135,0.028949,14.168812,0.029839,106.30861,0.223879,3.75,0.966672,5.0,0.1,H23m. Nadel,0.0,28.0855042,27.92868598,0.06259029,28.0822042,27.92538598,0.06259029,0.05792117,0.02480242,0.011261,0.0,14.01214152,13.95029178,0.02619571,1053.20640756,1047.32572422,2.34713593,1053.08265756,1047.20197422,2.34713593,0.0,0.0,0.0,105.32064076,104.73257242,0.23471359,105.30826576,104.72019742,0.23471359,0.21720438,0.09300907,0.04222876,52.54553069,52.31359418,0.0982339,0.9494815,0.95482717,0.00213767,0.94959308,0.95494,0.00213817,460.3958686,1779.08861521,621.91995871,0.0033,35.0,1000
9,06.10.2020,09:55:20, gps_7bar_h23 ,Test,5.068689,999.0,27.936199,0.018276,28.067876,0.019165,105.359894,0.071943,3.75,0.968286,5.0,0.1,H23m. Nadel,0.0,27.96416316,27.92868598,0.06259029,27.96086316,27.92538598,0.06259029,0.01829429,0.02480242,0.011261,0.0,13.97128443,13.95029178,0.02619571,1048.65611862,1047.32572422,2.34713593,1048.53236862,1047.20197422,2.34713593,0.0,0.0,0.0,104.86561186,104.73257242,0.23471359,104.85323686,104.72019742,0.23471359,0.0686036,0.09300907,0.04222876,52.39231663,52.31359418,0.0982339,0.95360145,0.95482717,0.00213767,0.953714,0.95494,0.00213817,1457.64937623,1779.08861521,621.91995871,0.0033,35.0,1000
10,06.10.2020,09:55:23, gps_7bar_h23 ,Test,5.068982,1499.0,41.775757,0.022888,41.907434,0.023777,104.838477,0.059483,3.75,0.968329,5.0,0.1,H23m. Nadel,0.0,27.86908406,27.92868598,0.06259029,27.86578406,27.92538598,0.06259029,0.01526885,0.02480242,0.011261,0.0,13.92525761,13.95029178,0.02619571,1045.0906521,1047.32572422,2.34713593,1044.9669021,1047.20197422,2.34713593,0.0,0.0,0.0,104.50906521,104.73257242,0.23471359,104.49669021,104.72019742,0.23471359,0.05725817,0.09300907,0.04222876,52.21971602,52.31359418,0.0982339,0.95685479,0.95482717,0.00213767,0.95696811,0.95494,0.00213817,1746.47559129,1779.08861521,621.91995871,0.0033,35.0,1000
11,06.10.2020,09:55:27, gps_7bar_h23 ,Test,5.068775,1999.0,55.564189,0.015443,55.695866,0.016333,104.48199,0.030639,3.75,0.968273,5.0,0.1,H23m. Nadel,0.0,27.7959925,27.92868598,0.06259029,27.7926925,27.92538598,0.06259029,0.00772536,0.02480242,0.011261,0.0,13.89248357,13.95029178,0.02619571,1042.34971861,1047.32572422,2.34713593,1042.22596861,1047.20197422,2.34713593,0.0,0.0,0.0,104.23497186,104.73257242,0.23471359,104.22259686,104.72019742,0.23471359,0.02897011,0.09300907,0.04222876,52.09681338,52.31359418,0.0982339,0.95937091,0.95482717,0.00213767,0.95948482,0.95494,0.00213817,3451.83362473,1779.08861521,621.91995871,0.0033,35.0,1000
12,06.10.2020,09:55:30, gps_7bar_h23 ,Test,6.05713,499.8,12.361191,0.020911,12.492868,0.021801,93.734002,0.163572,3.75,1.157043,6.0,0.1,H23m. Nadel,0.0,24.73227491,24.62697041,0.04489929,24.72926658,24.62396207,0.04489929,0.04183874,0.02370768,0.0066022,0.0,12.34371392,12.3001272,0.01934153,927.46030912,923.51139025,1.68372338,927.34749662,923.39857775,1.68372338,0.0,0.0,0.0,92.74603091,92.35113903,0.16837234,92.73474966,92.33985778,0.16837234,0.15689526,0.0889038,0.02475824,46.2889272,46.12547699,0.07253075,1.07821326,1.08283447,0.0019738,1.07834442,1.08296677,0.00197428,637.3678925,1383.82269028,322.27731923,0.00300833,35.0,1000
13,06.10.2020,09:55:34, gps_7bar_h23 ,Test,6.067387,999.0,24.638392,0.025128,24.770069,0.026017,92.980739,0.097663,3.75,1.159104,6.0,0.1,H23m. Nadel,0.0,24.66305506,24.62697041,0.04489929,24.66004672,24.62396207,0.04489929,0.02515315,0.02370768,0.0066022,0.0,12.31744678,12.3001272,0.01934153,924.86456456,923.51139025,1.68372338,924.75175206,923.39857775,1.68372338,0.0,0.0,0.0,92.48645646,92.35113903,0.16837234,92.47517521,92.33985778,0.16837234,0.09432432,0.0889038,0.02475824,46.19042544,46.12547699,0.07253075,1.08123939,1.08283447,0.0019738,1.0813713,1.08296677,0.00197428,1060.17191977,1383.82269028,322.27731923,0.00300833,35.0,1000
